algo,feat_set,pa_method,rep,fold,k_effective,auc_roc,pr_auc,tss,tss_thr,thr_source,sensitivity,specificity,brier,cal_slope,cal_int,n_pres,n_bg,n_feat_vif,selected,pa_ratio,n_pa_actual,n_pres_tr,n_pres_dropped,n_eval_bg,inner_threshold,hp_str
RF,M_SAP,spatial_constrained,4,2,3,0.9046153846153846,0.22490625881059903,0.46096153841781207,0.5272,inner_oof,0.5385,0.9225,0.07717700705734272,1.0589,-2.4223,13,400,10,"bio04,bio10,bio12,bio15,bio17,A1_dist_waterway,A2_waterway_order,P1_pop_density,P3_road_density,P4_dist_urban",1:5,125,25,0,400,0.5272,"{""n_estimators"": 200, ""min_samples_leaf"": 2, ""max_features"": 0.5, ""max_depth"": null}"
RF,M_SAP,two_step,4,2,3,0.8969230769230769,0.21373212916692877,0.7824999999211206,0.41,inner_oof,1.0,0.7825,0.11991985472154963,0.4512,-2.9124,13,400,10,"bio04,bio10,bio12,bio15,bio17,A1_dist_waterway,A2_waterway_order,P1_pop_density,P3_road_density,P4_dist_urban",1:5,125,25,0,400,0.41,"{""n_estimators"": 100, ""min_samples_leaf"": 1, ""max_features"": ""sqrt"", ""max_depth"": 10}"
RF,M_SAP,uncertainty_zone,4,2,3,0.6996153846153846,0.4490730072593223,0.5173076922523754,0.319,inner_oof,0.6923,0.825,0.09408204999501636,2.2116,-1.7636,13,400,10,"bio04,bio10,bio12,bio15,bio17,A1_dist_waterway,A2_waterway_order,P1_pop_density,P3_road_density,P4_dist_urban",1:10,250,25,0,400,0.319,"{""n_estimators"": 300, ""min_samples_leaf"": 5, ""max_features"": ""sqrt"", ""max_depth"": 10}"
XGB,M_S,random,4,2,3,0.8700961538461538,0.1163219157956,0.6849999999213643,0.5434,inner_oof,1.0,0.685,0.2487863302230835,0.6063,-4.0628,13,400,5,"bio04,bio10,bio12,bio15,bio17",1:10,250,25,0,400,0.5434,"{""subsample"": 0.9, ""n_estimators"": 300, ""min_child_weight"": 5, ""max_depth"": 5, ""learning_rate"": 0.1, ""colsample_bytree"": 0.6}"
XGB,M_S,spatial_constrained,4,2,3,0.9016346153846154,0.28833604315602723,0.6924999999213455,0.6789,inner_oof,1.0,0.6925,0.25251513719558716,1.2984,-5.6332,13,400,5,"bio04,bio10,bio12,bio15,bio17",1:5,125,25,0,400,0.6789,"{""subsample"": 1.0, ""n_estimators"": 100, ""min_child_weight"": 1, ""max_depth"": 5, ""learning_rate"": 0.05, ""colsample_bytree"": 1.0}"
XGB,M_S,two_step,4,2,3,0.9099038461538462,0.20562402485479409,0.6749999999213894,0.8065,inner_oof,1.0,0.675,0.37725481390953064,1.1631,-7.9927,13,400,5,"bio04,bio10,bio12,bio15,bio17",1:3,75,25,0,400,0.8065,"{""subsample"": 0.9, ""n_estimators"": 100, ""min_child_weight"": 1, ""max_depth"": 5, ""learning_rate"": 0.1, ""colsample_bytree"": 0.8}"
XGB,M_S,uncertainty_zone,4,2,3,0.6915384615384615,0.37749558743082057,0.2948076922529317,0.8939,inner_oof,0.6923,0.6025,0.6119863390922546,0.2395,-3.8255,13,400,5,"bio04,bio10,bio12,bio15,bio17",1:5,125,25,0,400,0.8939,"{""subsample"": 1.0, ""n_estimators"": 100, ""min_child_weight"": 1, ""max_depth"": 5, ""learning_rate"": 0.05, ""colsample_bytree"": 1.0}"
XGB,M_SA,random,4,2,3,0.9109615384615385,0.25356563961615625,0.5886538460869013,0.5913,inner_oof,0.8462,0.7425,0.21234332025051117,1.5121,-4.584,13,400,7,"bio04,bio10,bio12,bio15,bio17,A1_dist_waterway,A2_waterway_order",1:3,75,25,0,400,0.5913,"{""subsample"": 0.7, ""n_estimators"": 100, ""min_child_weight"": 5, ""max_depth"": 3, ""learning_rate"": 0.05, ""colsample_bytree"": 0.6}"
XGB,M_SA,spatial_constrained,4,2,3,0.9153846153846155,0.30548908535360597,0.6392307691694228,0.9377,inner_oof,0.7692,0.87,0.18110160529613495,0.85,-4.1635,13,400,7,"bio04,bio10,bio12,bio15,bio17,A1_dist_waterway,A2_waterway_order",1:5,125,25,0,400,0.9377,"{""subsample"": 1.0, ""n_estimators"": 100, ""min_child_weight"": 1, ""max_depth"": 5, ""learning_rate"": 0.05, ""colsample_bytree"": 1.0}"
XGB,M_SA,two_step,4,2,3,0.9095192307692308,0.20807720727342327,0.562307692252263,0.9721,inner_oof,0.6923,0.87,0.2786678075790405,0.7186,-4.9131,13,400,7,"bio04,bio10,bio12,bio15,bio17,A1_dist_waterway,A2_waterway_order",1:5,125,25,0,400,0.9721,"{""subsample"": 1.0, ""n_estimators"": 100, ""min_child_weight"": 1, ""max_depth"": 5, ""learning_rate"": 0.05, ""colsample_bytree"": 1.0}"
XGB,M_SA,uncertainty_zone,4,2,3,0.5092307692307693,0.33473936915516445,0.2851923076661953,0.9078,inner_oof,0.3077,0.9775,0.18377217650413513,0.4926,-3.3061,13,400,7,"bio04,bio10,bio12,bio15,bio17,A1_dist_waterway,A2_waterway_order",1:5,125,25,0,400,0.9078,"{""subsample"": 1.0, ""n_estimators"": 100, ""min_child_weight"": 1, ""max_depth"": 5, ""learning_rate"": 0.05, ""colsample_bytree"": 1.0}"
XGB,M_SP,random,4,2,3,0.8462500000000001,0.14261293110060258,0.5242307691697101,0.0737,inner_oof,0.7692,0.755,0.1831727921962738,0.3826,-3.2084,13,400,8,"bio04,bio10,bio12,bio15,bio17,P1_pop_density,P2_dist_road,P3_road_density",1:5,125,25,0,400,0.0737,"{""subsample"": 1.0, ""n_estimators"": 100, ""min_child_weight"": 1, ""max_depth"": 5, ""learning_rate"": 0.05, ""colsample_bytree"": 1.0}"
XGB,M_SP,spatial_constrained,4,2,3,0.87375,0.35733430965367646,0.37096153841803714,0.8899,inner_oof,0.5385,0.8325,0.1748528778553009,0.4937,-3.3393,13,400,8,"bio04,bio10,bio12,bio15,bio17,P1_pop_density,P2_dist_road,P3_road_density",1:5,125,25,0,400,0.8899,"{""subsample"": 1.0, ""n_estimators"": 100, ""min_child_weight"": 1, ""max_depth"": 5, ""learning_rate"": 0.05, ""colsample_bytree"": 1.0}"
XGB,M_SP,two_step,4,2,3,0.8696153846153847,0.13855266958934798,0.6949999999213394,0.0972,inner_oof,1.0,0.695,0.19303177297115326,0.3967,-3.6924,13,400,8,"bio04,bio10,bio12,bio15,bio17,P1_pop_density,P2_dist_road,P3_road_density",1:5,125,25,0,400,0.0972,"{""subsample"": 1.0, ""n_estimators"": 100, ""min_child_weight"": 1, ""max_depth"": 5, ""learning_rate"": 0.05, ""colsample_bytree"": 1.0}"
XGB,M_SP,uncertainty_zone,4,2,3,0.6996153846153846,0.32068572848208227,0.009807692253644085,0.605,inner_oof,0.6923,0.3175,0.38948726654052734,1.6467,-4.8476,13,400,8,"bio04,bio10,bio12,bio15,bio17,P1_pop_density,P2_dist_road,P3_road_density",1:3,75,25,0,400,0.605,"{""subsample"": 0.7, ""n_estimators"": 100, ""min_child_weight"": 5, ""max_depth"": 3, ""learning_rate"": 0.05, ""colsample_bytree"": 0.6}"
XGB,M_SAP,random,4,2,3,0.8775961538461539,0.12405597404836555,0.6880769230040047,0.2809,inner_oof,0.9231,0.765,0.15588410198688507,0.5565,-3.3047,13,400,10,"bio04,bio10,bio12,bio15,bio17,A1_dist_waterway,A2_waterway_order,P1_pop_density,P3_road_density,P4_dist_urban",1:5,125,25,0,400,0.2809,"{""subsample"": 0.9, ""n_estimators"": 100, ""min_child_weight"": 5, ""max_depth"": 7, ""learning_rate"": 0.05, ""colsample_bytree"": 1.0}"
XGB,M_SAP,spatial_constrained,4,2,3,0.8886538461538461,0.14244416186844194,0.7155769230039359,0.6058,inner_oof,0.9231,0.7925,0.16402359306812286,0.7009,-3.4542,13,400,10,"bio04,bio10,bio12,bio15,bio17,A1_dist_waterway,A2_waterway_order,P1_pop_density,P3_road_density,P4_dist_urban",1:5,125,25,0,400,0.6058,"{""subsample"": 0.9, ""n_estimators"": 100, ""min_child_weight"": 5, ""max_depth"": 7, ""learning_rate"": 0.05, ""colsample_bytree"": 1.0}"
XGB,M_SAP,two_step,4,2,3,0.895,0.21222887983916697,0.6936538460866388,0.7425,inner_oof,0.8462,0.8475,0.14789293706417084,0.3761,-3.3203,13,400,10,"bio04,bio10,bio12,bio15,bio17,A1_dist_waterway,A2_waterway_order,P1_pop_density,P3_road_density,P4_dist_urban",1:10,250,25,0,400,0.7425,"{""subsample"": 0.9, ""n_estimators"": 300, ""min_child_weight"": 5, ""max_depth"": 5, ""learning_rate"": 0.1, ""colsample_bytree"": 0.6}"
XGB,M_SAP,uncertainty_zone,4,2,3,0.598846153846154,0.26823805573236204,-0.07519230774614338,0.5401,inner_oof,0.6923,0.2325,0.4312152862548828,0.3762,-3.7136,13,400,10,"bio04,bio10,bio12,bio15,bio17,A1_dist_waterway,A2_waterway_order,P1_pop_density,P3_road_density,P4_dist_urban",1:10,250,25,0,400,0.5401,"{""subsample"": 0.9, ""n_estimators"": 100, ""min_child_weight"": 10, ""max_depth"": 3, ""learning_rate"": 0.2, ""colsample_bytree"": 0.6}"
MXN,M_S,random,4,2,3,0.8461538461538461,0.17357931527893522,0.595576923004236,0.8585,inner_oof,0.9231,0.6725,0.3434567188197766,0.9097,-5.2062,13,400,5,"bio04,bio10,bio12,bio15,bio17",1:1,25,25,0,400,0.8585,"{""l1_ratio"": 1.0, ""C"": 5.0}"
MXN,M_S,spatial_constrained,4,2,3,0.8232692307692308,0.08797165502059186,0.6530769230040923,0.8238,inner_oof,0.9231,0.73,0.2917033131765903,0.9274,-4.3929,13,400,5,"bio04,bio10,bio12,bio15,bio17",1:10,250,25,0,400,0.8238,"{""l1_ratio"": 0.0, ""C"": 1.0}"
MXN,M_S,two_step,4,2,3,0.788076923076923,0.0727406520755857,0.5349999999217394,0.4629,inner_oof,1.0,0.535,0.4039602224643829,0.5931,-4.7509,13,400,5,"bio04,bio10,bio12,bio15,bio17",1:1,25,25,0,400,0.4629,"{""l1_ratio"": 1.0, ""C"": 5.0}"
MXN,M_S,uncertainty_zone,4,2,3,0.8761538461538461,0.3414372306338039,0.25769230766626405,0.7102,inner_oof,0.3077,0.95,0.1999031471865139,2.3861,-4.4973,13,400,5,"bio04,bio10,bio12,bio15,bio17",1:5,125,25,0,400,0.7102,"{""l1_ratio"": 0.0, ""C"": 1.0}"
MXN,M_SA,random,4,2,3,0.7865384615384616,0.07705121837423205,0.5974999999215831,0.7056,inner_oof,1.0,0.5975,0.38243079690787596,0.3822,-4.1586,13,400,7,"bio04,bio10,bio12,bio15,bio17,A1_dist_waterway,A2_waterway_order",1:1,25,25,0,400,0.7056,"{""l1_ratio"": 1.0, ""C"": 5.0}"
MXN,M_SA,spatial_constrained,4,2,3,0.8573076923076923,0.11277153865186088,0.6399999999214769,0.3417,inner_oof,1.0,0.64,0.2264747716037567,0.6317,-3.5181,13,400,7,"bio04,bio10,bio12,bio15,bio17,A1_dist_waterway,A2_waterway_order",1:10,250,25,0,400,0.3417,"{""l1_ratio"": 0.0, ""C"": 1.0}"
MXN,M_SA,two_step,4,2,3,0.8448076923076924,0.09839392594122316,0.6436538460867638,0.6235,inner_oof,0.8462,0.7975,0.2189637953932428,1.2559,-3.9158,13,400,7,"bio04,bio10,bio12,bio15,bio17,A1_dist_waterway,A2_waterway_order",1:10,250,25,0,400,0.6235,"{""l1_ratio"": 1.0, ""C"": 0.05}"
MXN,M_SA,uncertainty_zone,4,2,3,0.9025,0.38442036328093304,0.5649999999216644,0.3845,inner_oof,1.0,0.565,0.24617368773572626,3.0587,-7.4893,13,400,7,"bio04,bio10,bio12,bio15,bio17,A1_dist_waterway,A2_waterway_order",1:10,250,25,0,400,0.3845,"{""l1_ratio"": 0.0, ""C"": 1.0}"
MXN,M_SP,random,4,2,3,0.7617307692307692,0.06480794585104101,0.527499999921758,0.1814,inner_oof,1.0,0.5275,0.3678209186174783,0.3373,-3.9656,13,400,8,"bio04,bio10,bio12,bio15,bio17,P1_pop_density,P2_dist_road,P3_road_density",1:1,25,25,0,400,0.1814,"{""l1_ratio"": 1.0, ""C"": 5.0}"
MXN,M_SP,spatial_constrained,4,2,3,0.7873076923076923,0.19021729007294855,0.07384615383201942,0.8657,inner_oof,0.1538,0.92,0.22453774311822322,0.412,-3.1625,13,400,8,"bio04,bio10,bio12,bio15,bio17,P1_pop_density,P2_dist_road,P3_road_density",1:10,250,25,0,400,0.8657,"{""l1_ratio"": 0.0, ""C"": 1.0}"
MXN,M_SP,two_step,4,2,3,0.8548076923076923,0.11354904440448892,0.6424999999214707,0.6739,inner_oof,1.0,0.6425,0.2951171517418569,0.6565,-4.1431,13,400,8,"bio04,bio10,bio12,bio15,bio17,P1_pop_density,P2_dist_road,P3_road_density",1:3,75,25,0,400,0.6739,"{""l1_ratio"": 0.5, ""C"": 1.0}"
MXN,M_SP,uncertainty_zone,4,2,3,0.7738461538461539,0.21149091934358852,0.6324999999214955,0.0719,inner_oof,1.0,0.6325,0.15401744823211333,0.3022,-2.6605,13,400,8,"bio04,bio10,bio12,bio15,bio17,P1_pop_density,P2_dist_road,P3_road_density",1:5,125,25,0,400,0.0719,"{""l1_ratio"": 0.0, ""C"": 1.0}"
